INCIDENT DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,VIOLATION TYPE,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED?,VEHICLE SEARCHED?,ADDITIONAL ARREST?,PHYSICAL FORCE BY OFFICER,PHYSICAL FORCE BY SUBJECT,RESIDENCY
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,54,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,52,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,37,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,43,FEMALE,YES,NO ENFORCEMENT ACTION,,46.2-852,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,49,MALE,YES,WARNING,,46.2-903,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,61,FEMALE,YES,CITATION/SUMMONS,,46.2-852,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,33,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,38,MALE,YES,CITATION/SUMMONS,,46.2-802,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,26,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,33,FEMALE,YES,WARNING,,46.2-852,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,FEMALE,YES,WARNING,,46.2-1014,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,33,FEMALE,YES,ARREST,,18.2-250,,YES,YES,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,58,MALE,YES,CITATION/SUMMONS,,46.2-715,,YES,YES,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,MALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,FEMALE,YES,WARNING,,46.2-613,,NO,NO,,NO,NO,
7/1/2021 0:00,Hampton Police Division,HAMPTON,TERRY STOP,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,46,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,CALLS FOR SERVICE,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,MALE,YES,ARREST,,18.2-308.2,,YES,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,39,MALE,YES,WARNING,,46.2-1002,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,20,MALE,YES,WARNING,,46.2-1158,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,49,MALE,YES,WARNING,,46.2-1173,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,39,FEMALE,YES,WARNING,,46.2-1242,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,75,MALE,YES,WARNING,,46.2-1553,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,FEMALE,YES,WARNING,,46.2-300,,NO,YES,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,FEMALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,OTHER,Driver,WHITE,NON-HISPANIC,27,MALE,YES,WARNING,,46.2-301,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,48,MALE,YES,WARNING,,46.2-341.7,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,FEMALE,YES,CITATION/SUMMONS,,46.2-600,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,FEMALE,YES,WARNING,,46.2-613,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,50,MALE,YES,NO ENFORCEMENT ACTION,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,FEMALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,63,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,33,FEMALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,31,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,32,FEMALE,YES,WARNING,,46.2-715,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,25,FEMALE,YES,WARNING,,46.2-716,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,25,FEMALE,YES,WARNING,,46.2-716,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,26,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,35,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,51,MALE,YES,WARNING,,46.2-825,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,19,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,30,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,38,FEMALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,45,MALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,43,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,22,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,32,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,60,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,32,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,25,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,32,MALE,YES,CITATION/SUMMONS,,46.2-915.2,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,42,MALE,NO,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,
7/1/2021 0:00,Chesapeake Police Department,CHESAPEAKE,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,41,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,WHITE,UNKNOWN,25,FEMALE,YES,CITATION/SUMMONS,,46.2-104,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,18,FEMALE,YES,CITATION/SUMMONS,,46.2-833,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,29,FEMALE,YES,CITATION/SUMMONS,,46.2-1095A,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,37,MALE,YES,CITATION/SUMMONS,,46.2-613,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,24,MALE,YES,CITATION/SUMMONS,,46.2-826,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,51,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,21,MALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,49,MALE,YES,CITATION/SUMMONS,,46.2-300,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,39,MALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,72,MALE,YES,CITATION/SUMMONS,,46.2-874,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,43,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,41,MALE,YES,CITATION/SUMMONS,,46.2-1173,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,HISPANIC,51,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,23,MALE,YES,CITATION/SUMMONS,,46.2-1158,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,31,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,41,MALE,YES,CITATION/SUMMONS,,46.2-301,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,17,FEMALE,YES,CITATION/SUMMONS,,46.2-335,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,33,MALE,YES,CITATION/SUMMONS,,46.2-646,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,FEMALE,YES,CITATION/SUMMONS,,46.2-1158,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,37,MALE,YES,CITATION/SUMMONS,,46.2-1158,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,17,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,34,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,31,MALE,YES,CITATION/SUMMONS,,46.2-874,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,HISPANIC,51,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,59,MALE,YES,CITATION/SUMMONS,,46.2-826,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,37,MALE,YES,CITATION/SUMMONS,,46.2-1158,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,40,MALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,44,MALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,21,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,17,FEMALE,YES,CITATION/SUMMONS,,46.2-1158,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,32,MALE,YES,CITATION/SUMMONS,,46.2-830,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,22,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,30,FEMALE,YES,CITATION/SUMMONS,,46.2-821,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,29,FEMALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,61,MALE,YES,CITATION/SUMMONS,,46.2-1030,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,69,MALE,YES,CITATION/SUMMONS,,46.2-826,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,51,FEMALE,YES,CITATION/SUMMONS,,46.2-1013,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,22,MALE,YES,CITATION/SUMMONS,,46.2-816,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,43,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,52,FEMALE,YES,CITATION/SUMMONS,,46.2-613,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,36,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,49,MALE,YES,CITATION/SUMMONS,,46.2-833,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,53,MALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,64,MALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,21,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,YES,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,43,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,33,MALE,YES,CITATION/SUMMONS,,46.2-1030,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,33,FEMALE,YES,CITATION/SUMMONS,,46.2-833,,NO,NO,,NO,NO,Unknown
7/1/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,33,MALE,YES,CITATION/SUMMONS,,46.2-707,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/1/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,26,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,41,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,33,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,47,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,58,MALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,74,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,19,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,71,FEMALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,52,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,35,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,57,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,Suffolk Police Department,SUFFOLK,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,17,MALE,YES,WARNING,,46.2-1030,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,Suffolk Police Department,SUFFOLK,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,FEMALE,YES,WARNING,,46.2-1030,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/1/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,50,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
